y,z,theta
0.00000000,0.11290323,1.000000000000e+00
0.01612903,0.11290323,8.983716486528e-01
0.04838710,0.11290323,8.468234344662e-01
0.08064516,0.11290323,7.947775772398e-01
0.11290323,0.11290323,7.529865979424e-01
0.14516129,0.11290323,7.197307264701e-01
0.17741935,0.11290323,6.927460864890e-01
0.20967742,0.11290323,6.704125509685e-01
0.24193548,0.11290323,6.515935124096e-01
0.27419355,0.11290323,6.355023960164e-01
0.30645161,0.11290323,6.215918265651e-01
0.33870968,0.11290323,6.094701104637e-01
0.37096774,0.11290323,5.988441363875e-01
0.40322581,0.11290323,5.894837414945e-01
0.43548387,0.11290323,5.812011706680e-01
0.46774194,0.11290323,5.738398247624e-01
0.50000000,0.11290323,5.672679665657e-01
0.53225806,0.11290323,5.613746203178e-01
0.56451613,0.11290323,5.560661610522e-01
0.59677419,0.11290323,5.512629160044e-01
0.62903226,0.11290323,5.468955476331e-01
0.66129032,0.11290323,5.429012305806e-01
0.69354839,0.11290323,5.392194834710e-01
0.72580645,0.11290323,5.357886578507e-01
0.75806452,0.11290323,5.325415767319e-01
0.79032258,0.11290323,5.294123860344e-01
0.82258065,0.11290323,5.263126155003e-01
0.85483871,0.11290323,5.230964642637e-01
0.88709677,0.11290323,5.196239429110e-01
0.91935484,0.11290323,5.156789362408e-01
0.95161290,0.11290323,5.111997241783e-01
0.98387097,0.11290323,5.065401934886e-01
1.00000000,0.11290323,5.000000000000e-01
0.00000000,0.14516129,1.000000000000e+00
0.01612903,0.14516129,9.128827564180e-01
0.04838710,0.14516129,8.655620515924e-01
0.08064516,0.14516129,8.173218946533e-01
0.11290323,0.14516129,7.770240206024e-01
0.14516129,0.14516129,7.437504250277e-01
0.17741935,0.14516129,7.158736777690e-01
0.20967742,0.14516129,6.921981600480e-01
0.24193548,0.14516129,6.718437311340e-01
0.27419355,0.14516129,6.541724145224e-01
0.30645161,0.14516129,6.387206430053e-01
0.33870968,0.14516129,6.251418588484e-01
0.37096774,0.14516129,6.131646436559e-01
0.40322581,0.14516129,6.025661925855e-01
0.43548387,0.14516129,5.931574727547e-01
0.46774194,0.14516129,5.847756495964e-01
0.50000000,0.14516129,5.772801799565e-01
0.53225806,0.14516129,5.705502166318e-01
0.56451613,0.14516129,5.644820785496e-01
0.59677419,0.14516129,5.589862847917e-01
0.62903226,0.14516129,5.539840302908e-01
0.66129032,0.14516129,5.494032435565e-01
0.69354839,0.14516129,5.451740222729e-01
0.72580645,0.14516129,5.412250828472e-01
0.75806452,0.14516129,5.374783474885e-01
0.79032258,0.14516129,5.338599445706e-01
0.82258065,0.14516129,5.302624769718e-01
0.85483871,0.14516129,5.265227166790e-01
0.88709677,0.14516129,5.224807376358e-01
0.91935484,0.14516129,5.178960318680e-01
0.95161290,0.14516129,5.127260590344e-01
0.98387097,0.14516129,5.073531666547e-01
1.00000000,0.14516129,5.000000000000e-01
0.00000000,0.17741935,1.000000000000e+00
0.01612903,0.17741935,9.215140579923e-01
0.04838710,0.17741935,8.770162960377e-01
0.08064516,0.17741935,8.317431576703e-01
0.11290323,0.17741935,7.930820072542e-01
0.14516129,0.17741935,7.603904843802e-01
0.17741935,0.17741935,7.323677499404e-01
0.20967742,0.17741935,7.080885504820e-01
0.24193548,0.17741935,6.868694140899e-01
0.27419355,0.17741935,6.682056565963e-01
0.30645161,0.17741935,6.517204013302e-01
0.33870968,0.17741935,6.371215577453e-01
0.37096774,0.17741935,6.241702823041e-01
0.40322581,0.17741935,6.126615363160e-01
0.43548387,0.17741935,6.024140999313e-01
0.46774194,0.17741935,5.932663909200e-01
0.50000000,0.17741935,5.850749519736e-01
0.53225806,0.17741935,5.777135386779e-01
0.56451613,0.17741935,5.710717416670e-01
0.59677419,0.17741935,5.650527589207e-01
0.62903226,0.17741935,5.595702703984e-01
0.66129032,0.17741935,5.545446576755e-01
0.69354839,0.17741935,5.498982818059e-01
